Channel:,Lum
Means:,367.7541
Note: Peaks measured from 20% upward
Peaks:,141
PeaksLevels:,908
0, 0
1, 4445
2, 12935
3, 20281
4, 34525
5, 50425
6, 67342
7, 79499
8, 83612
9, 80997
10, 74125
11, 63038
12, 52416
13, 42572
14, 34829
15, 27817
16, 22286
17, 18016
18, 14598
19, 11393
20, 9692
21, 8015
22, 6731
23, 5598
24, 4642
25, 4042
26, 3266
27, 2874
28, 2503
29, 2175
30, 1858
31, 1699
32, 1562
33, 1408
34, 1324
35, 1100
36, 1105
37, 1005
38, 954
39, 955
40, 867
41, 889
42, 794
43, 780
44, 765
45, 744
46, 704
47, 706
48, 729
49, 657
50, 688
51, 580
52, 626
53, 631
54, 631
55, 583
56, 609
57, 636
58, 536
59, 534
60, 533
61, 544
62, 558
63, 520
64, 527
65, 553
66, 529
67, 490
68, 520
69, 505
70, 474
71, 499
72, 499
73, 541
74, 485
75, 458
76, 484
77, 471
78, 526
79, 410
80, 475
81, 487
82, 482
83, 459
84, 477
85, 442
86, 471
87, 453
88, 408
89, 454
90, 439
91, 421
92, 440
93, 446
94, 424
95, 438
96, 414
97, 424
98, 412
99, 458
100, 409
101, 432
102, 417
103, 387
104, 423
105, 409
106, 405
107, 372
108, 415
109, 416
110, 405
111, 377
112, 431
113, 357
114, 405
115, 381
116, 394
117, 403
118, 424
119, 333
120, 375
121, 392
122, 410
123, 398
124, 383
125, 383
126, 358
127, 359
128, 367
129, 350
130, 378
131, 387
132, 352
133, 351
134, 348
135, 358
136, 340
137, 372
138, 378
139, 345
140, 351
141, 336
142, 360
143, 359
144, 350
145, 340
146, 347
147, 324
148, 330
149, 318
150, 346
151, 317
152, 366
153, 345
154, 324
155, 305
156, 323
157, 334
158, 318
159, 314
160, 279
161, 331
162, 321
163, 257
164, 289
165, 337
166, 300
167, 274
168, 311
169, 307
170, 306
171, 307
172, 293
173, 357
174, 286
175, 285
176, 302
177, 303
178, 296
179, 303
180, 312
181, 300
182, 279
183, 281
184, 266
185, 299
186, 305
187, 294
188, 262
189, 277
190, 302
191, 270
192, 268
193, 300
194, 289
195, 299
196, 269
197, 288
198, 284
199, 282
200, 261
201, 276
202, 271
203, 254
204, 275
205, 268
206, 269
207, 252
208, 252
209, 231
210, 270
211, 268
212, 260
213, 256
214, 274
215, 260
216, 273
217, 262
218, 283
219, 273
220, 237
221, 291
222, 243
223, 251
224, 250
225, 266
226, 267
227, 252
228, 232
229, 263
230, 260
231, 235
232, 222
233, 266
234, 256
